Index,fault,section,age,dip_direct,slip_rate,slip_sense,scale,class,certainty,strike,cooperator,earthquake,ref_id,fault_url,fault_id,section_id,symbology,Shape_Leng,geometry
4494,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,195.135204426,"LINESTRING (-117.902723 34.46354500000005, -117.903061 34.46367900000013, -117.903546999 34.4638280000001, -117.9039369989999 34.46395000000008, -117.9043519999999 34.46407600000008)"
4495,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,127.215303926,"LINESTRING (-117.902672 34.46291700000008, -117.9024379999999 34.46285800000003, -117.9022149999999 34.46281199900012, -117.901873 34.46272400000004, -117.901582 34.46263599900007)"
4496,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,309.612798434,"LINESTRING (-117.895888 34.45965400000007, -117.8961549999999 34.45978500100009, -117.896535 34.45996900000012, -117.89694 34.46016500000004, -117.8973809989999 34.46035499900012, -117.897906 34.46060700000005, -117.898295 34.46080200000011)"
4497,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,180.047807751,"LINESTRING (-117.895578001 34.45810700000006, -117.896105 34.45832600000005, -117.8966550009999 34.45858900000019, -117.8969869999999 34.45876000000004)"
4498,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,205.810181607,"LINESTRING (-117.8938899999999 34.45861500000004, -117.8942219999999 34.45880000000009, -117.894457 34.45891700000011, -117.894752999 34.45906700000013, -117.894999999 34.45920399900015, -117.8952059999999 34.45930299900012, -117.895450999 34.45943100000008)"
4499,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,150.136020283,"LINESTRING (-117.89376 34.45734400000002, -117.894101 34.45749900000009, -117.894650999 34.45776100000011, -117.8949399999999 34.45788200000008)"
4500,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,175.901160581,"LINESTRING (-117.891597 34.45740600000006, -117.891732 34.45747500000008, -117.891956001 34.45758800000005, -117.89214 34.45768400000009, -117.8923089999999 34.45777500000008, -117.8929510009999 34.4580770000001)"
4501,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,442.93174363,"LINESTRING (-117.883125 34.45401400000009, -117.883561 34.45422800000006, -117.883856 34.4543650000001, -117.8840899999999 34.45445600000004, -117.8842059999999 34.45451800000011, -117.884353999 34.45456600000018, -117.8845149999999 34.45464600000006, -117.8847399999999 34.45472600000008, -117.8849199999999 34.45480100000002, -117.8850849999999 34.45487600000003, -117.885202 34.45493500000005, -117.8854669989999 34.45503099900005, -117.885725 34.45512300000013, -117.885979 34.45522200000008, -117.886278 34.45532600000007, -117.886477999 34.45540900000008, -117.8866799999999 34.45547400000009)"
4502,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,503.484965527,"LINESTRING (-117.878719 34.45264300000009, -117.87935 34.45294600000005, -117.8798709999999 34.45321600100004, -117.8802409999999 34.4534040000001, -117.880517 34.45353200000006, -117.881135 34.45380300000004, -117.881691 34.45405500099999, -117.8820869999999 34.45426600000012, -117.882634 34.45450700000006)"
4503,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,245.739521661,"MULTILINESTRING ((-117.8800659999999 34.45242600000007, -117.88034 34.45258700000003, -117.8805809999999 34.45273400000007, -117.880993 34.45294600000005), (-117.879179 34.45191000100006, -117.8794459999999 34.45206799900009, -117.879735 34.45224199900012, -117.8800659999999 34.45242600000007))"
4504,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,131.259215858,"LINESTRING (-117.879296 34.45238200000002, -117.879576 34.45253200000013, -117.8799969999999 34.45274100000005, -117.880299 34.45289300000006)"
4505,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,105.468864417,"LINESTRING (-117.879231 34.4524890000001, -117.879688001 34.45279900000009, -117.8799609999999 34.45298700000003)"
4506,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,100.699083387,"LINESTRING (-117.879231 34.45239499999999, -117.8799449999999 34.45285300000014)"
4507,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,138.174872756,"LINESTRING (-117.8753919999999 34.45123000000012, -117.876427 34.45179500000004)"
4508,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,159.364297529,"LINESTRING (-117.8750399999999 34.45146500000008, -117.876363 34.45191600000005)"
4509,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,301.375798899,"LINESTRING (-117.8725399999999 34.44989000000006, -117.8730539999999 34.45009100000012, -117.873615 34.45035200000009, -117.873956 34.45049300000007, -117.8743679999999 34.45069100000005, -117.8747019999999 34.45085700000005, -117.874911001 34.45096400000006)"
4510,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,173.422986977,"LINESTRING (-117.8723649999999 34.45110100000008, -117.8727629999999 34.45126800000008, -117.873095001 34.45142599900003, -117.8733429999999 34.45157600000008, -117.8735599999999 34.45169300000002, -117.873697 34.45176300000009)"
4511,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,205.841674342,"LINESTRING (-117.871433 34.44945700000006, -117.871952 34.44974599900014, -117.8723829999999 34.45000600000014, -117.872933 34.45034800000007)"
4512,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,211.088238734,"LINESTRING (-117.8692170009999 34.4484470000001, -117.8695609999999 34.44863700000013, -117.8699339999999 34.44883300000009, -117.870307 34.44902700000007, -117.8705610009999 34.44918099900017, -117.870796001 34.44931200000013)"
4513,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,186.79378683,"LINESTRING (-117.869074 34.4494379990001, -117.8698669999999 34.44982399900009, -117.8705329999999 34.4501210000001)"
4514,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,166.096864436,"LINESTRING (-117.868763 34.44772000000006, -117.8685119999999 34.44765700000007, -117.8683569999999 34.44760700000003, -117.868148 34.44752800000006, -117.8679479999999 34.44747300000012, -117.8677479999999 34.44740400100013, -117.8675669999999 34.4473570000001, -117.8673549999999 34.44732300000017)"
4515,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,132.593053199,"LINESTRING (-117.868523 34.44805500000012, -117.86801 34.44785200000012, -117.8674269999999 34.4476730000001)"
4516,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,29.3109517828,"LINESTRING (-117.868519 34.44865999900001, -117.8683409999999 34.44850000000005)"
4517,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,221.318224167,"LINESTRING (-117.86567 34.44790600100002, -117.8662859999999 34.44817800000002, -117.8670019999999 34.44848500000008, -117.867434 34.44866200000013)"
4518,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,59.738603164,"LINESTRING (-117.8672739989999 34.44839100000013, -117.867093999 34.44822300100004, -117.866883999 34.44808999900012)"
4519,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,158.251478395,"LINESTRING (-117.866881 34.44717599900012, -117.866549 34.447033, -117.8663069999999 34.44694100000008, -117.865965999 34.44682700000007, -117.8655789999999 34.44670900000012)"
4520,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,277.831701571,"LINESTRING (-117.8642609999999 34.4471880000001, -117.863597 34.44693000000007, -117.8628459989999 34.44660200000011, -117.8624979999999 34.44649900000014, -117.862246 34.4464230000001, -117.862001 34.44632200000014)"
4521,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,291.060682699,"LINESTRING (-117.8635679999999 34.44601800000008, -117.863043 34.44590300100008, -117.8623310009999 34.44576400000012, -117.861606 34.44560700000009, -117.861026 34.44551699900006)"
4522,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,150.07397962,"LINESTRING (-117.8614459999999 34.44692800000007, -117.861768 34.44687400000016, -117.862334 34.44677200000013, -117.862563 34.44673900000006, -117.862768999 34.44671700000008)"
4523,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,116.809317588,"LINESTRING (-117.8617139999999 34.44603800000004, -117.861136 34.44574100000006, -117.86082 34.44558500000003)"
4524,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,63.9588116726,"LINESTRING (-117.860505 34.44557600000013, -117.8599599999999 34.44542600000008)"
4525,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,189.427630852,"LINESTRING (-117.8593900009999 34.44527900000004, -117.859036 34.44517400000004, -117.858765001 34.44511600000003, -117.858569 34.44508200100012, -117.858372 34.44504900000003, -117.858143 34.44501500000005, -117.857738 34.44495500000004)"
4526,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,842.511605187,"MULTILINESTRING ((-117.852544999 34.44202700000004, -117.8529189989999 34.44217999900012, -117.853579999 34.44244400000008, -117.8541830009999 34.44272500000003, -117.854492001 34.44285200000005, -117.855139999 34.44313700000006, -117.855691 34.44325000000006, -117.8561519999999 34.44345900000011, -117.8563289999999 34.44357800000007, -117.856552 34.44370299900002, -117.8571640009999 34.443927, -117.8576769999999 34.44412999900005), (-117.8576769999999 34.44412999900005, -117.858057 34.44428600000003, -117.8583309999999 34.44440500000006, -117.858821 34.44460600000014, -117.8592979999999 34.44480100000001))"
4527,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,1.82252191199,"LINESTRING (-117.8583839999999 34.44517200000008, -117.858373 34.44516200000007)"
4528,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,97.2932458576,"LINESTRING (-117.8563289999999 34.44357800000007, -117.8571919989999 34.44369200000011)"
4529,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,235.136001325,"MULTILINESTRING ((-117.851356 34.44159899900012, -117.852544999 34.44202700000004), (-117.850602 34.44134400000009, -117.8508889999999 34.44144100000007, -117.851356 34.44159899900012))"
4530,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,73.768467384,"LINESTRING (-117.8494119999999 34.44087600000012, -117.850012 34.4411080000001)"
4531,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,214.97614356,"LINESTRING (-117.846078 34.43944200000011, -117.8457299999999 34.43934700000006, -117.8455279999999 34.43928700000004, -117.845375 34.43924600000003, -117.845066 34.43916400000013, -117.8448059999999 34.43907900000004, -117.8445769999999 34.43901000000006, -117.844257 34.4389130000001)"
4532,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,46.2989263377,"LINESTRING (-117.845332 34.43831300000009, -117.8456749999999 34.43850700100011)"
4533,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,40.0285153045,"LINESTRING (-117.845122 34.43659700000013, -117.845444 34.43672900000004)"
4534,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,159.035550249,"LINESTRING (-117.844103 34.43725300000013, -117.844486 34.43735000000004, -117.845134999 34.43755600100008, -117.8454469999999 34.4376510000001)"
4535,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,143.848660523,"LINESTRING (-117.84419 34.43702800000006, -117.844804 34.43716700000002, -117.845429 34.43733000000004)"
4536,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,339.092742934,"LINESTRING (-117.842607 34.43684300000007, -117.843143001 34.43712900000001, -117.843758 34.43744100000005, -117.844271 34.437711001, -117.8445769999999 34.43788400000005, -117.8451579999999 34.4382150000001)"
4537,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,278.308936784,"LINESTRING (-117.843999001 34.43792400100011, -117.8436090009999 34.43770400000012, -117.843212 34.43749400000014, -117.842864 34.43731200000006, -117.842567 34.43714999900009, -117.842187 34.43698100000011, -117.84189 34.43681900000009)"
4538,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,265.344448535,"LINESTRING (-117.8436489999999 34.43840100000012, -117.84346 34.43828900000004, -117.843201 34.43813000000012, -117.84288 34.43795800000007, -117.8423279999999 34.43767200000004, -117.841892 34.43742000000006, -117.841673 34.43730300000008)"
4539,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,79.353758076,"LINESTRING (-117.843396 34.4386630000001, -117.842748001 34.43841800000006)"
4540,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,62.1273182598,"LINESTRING (-117.842299 34.4389480000001, -117.842762 34.43920500000007)"
4541,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,95.7518177923,"LINESTRING (-117.8407759999999 34.43684300000007, -117.840918 34.43690100000009, -117.8412279999999 34.43705399900012, -117.841515 34.43720500000003)"
4542,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,46.3375789547,"LINESTRING (-117.84134 34.43695800000011, -117.8409730009999 34.43679600000006)"
4543,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,70.4472141128,"LINESTRING (-117.8402999999999 34.43568000000016, -117.840777 34.43602300000008)"
4544,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,95.6543749987,"LINESTRING (-117.839954 34.43635200000007, -117.8406919989999 34.43671500000011)"
4545,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,340.668658514,"LINESTRING (-117.8381149999999 34.43414000000011, -117.838399 34.4342970010001, -117.83876 34.43452500000015, -117.8391860009999 34.43480600100002, -117.839420999 34.43497600000007, -117.839624 34.43509300000009, -117.839907999 34.43527600000007, -117.8401889999999 34.43543700000001, -117.8405499999999 34.43566599900005)"
4546,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,141.134591263,"LINESTRING (-117.839336001 34.43631200000006, -117.840496 34.43673400000009)"
4547,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,35.7025721056,"LINESTRING (-117.840365 34.4369539990001, -117.840100001 34.43680500000011)"
4548,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,29.6123759601,"LINESTRING (-117.840321 34.43636899900002, -117.840083 34.43627100000008)"
4549,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,42.0407273337,"LINESTRING (-117.840312 34.43605000000012, -117.840152 34.43596700000011, -117.839994 34.43588200000006)"
4550,San Andreas fault zone,Mojave section,historic,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,historic Well Constrained,72.8325170016,"LINESTRING (-117.840243 34.43621700000008, -117.840072 34.43611300100002, -117.8398719999999 34.43599200000009, -117.839727 34.4358860000001)"
