Index,fault,section,age,dip_direct,slip_rate,slip_sense,scale,class,certainty,strike,cooperator,earthquake,ref_id,fault_url,fault_id,section_id,symbology,Shape_Leng,geometry
5027,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,8.90965103938,"LINESTRING (-117.8344939999999 34.45081000000005, -117.834414 34.45080800000008)"
5028,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,55.1213041139,"LINESTRING (-117.833924999 34.45076400000008, -117.834057 34.45076000000009, -117.8341449999999 34.45078100000007, -117.834327 34.45079300000005, -117.834414 34.45080800000008)"
5029,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,4.34973624974,"LINESTRING (-117.833924999 34.45076400000008, -117.8338859999999 34.4507620000001)"
5030,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,97.3514352693,"LINESTRING (-117.832618 34.45058200100011, -117.8330529999999 34.45058000000012, -117.8334839999999 34.45065100000011)"
5031,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,8.09625490574,"LINESTRING (-117.833471001 34.450662999, -117.8334 34.45065000000005)"
5032,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,873.929104026,"LINESTRING (-117.8235019999999 34.45075100000005, -117.824007 34.45075100000005, -117.8244029999999 34.45074700000005, -117.824976 34.45072900000009, -117.825491 34.45068600000006, -117.825751999 34.45065300000004, -117.826012 34.45062000000005, -117.826263 34.45060300000008, -117.826579 34.45061300000001, -117.8269229999999 34.45062700000008, -117.8271710009999 34.45064200000009, -117.827458 34.45060600000016, -117.827622 34.45061400000008, -117.827796001 34.45064499900015, -117.8279989999999 34.45062800000007, -117.8281820009999 34.4505900000001, -117.828314 34.45057100000007, -117.828449 34.45057300000009, -117.828607 34.45057800000005, -117.8287029999999 34.45053700000005, -117.828806 34.45048600000009, -117.828922 34.45048000000003, -117.829032 34.45049800000001, -117.829141001 34.45045000000007, -117.82927 34.4504089990001, -117.8293949999999 34.45040100000014, -117.829533999 34.45042400000005, -117.829655999 34.45042100000011, -117.829759 34.45037000000012, -117.829900001 34.45034800000007, -117.8300159999999 34.45034200000008, -117.830138999 34.45036600000003, -117.8302379999999 34.45033300000018, -117.830341 34.45030900000015, -117.8304639999999 34.45031900000001, -117.83056 34.45037200000004, -117.8306859999999 34.45042999900009, -117.8307959999999 34.450475, -117.8309409999999 34.4504880000001, -117.8311759999999 34.4504570000001)"
5033,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,165.295972971,"LINESTRING (-117.8168179999999 34.44050599900001, -117.817428 34.44085600000006, -117.8180149999999 34.44123000000009)"
5034,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,86.6822615464,"LINESTRING (-117.816399 34.44138099900002, -117.816927 34.44185299900009)"
5035,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,164.646015458,"LINESTRING (-117.815279999 34.43954800000008, -117.8155409999999 34.43968800000004, -117.8158089999999 34.43983100000008, -117.816106 34.44000600000008, -117.816493 34.44024500000014)"
5036,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,219.763432719,"LINESTRING (-117.814338 34.43979500000004, -117.8147729989999 34.44015300000014, -117.8151279999999 34.44041900000011, -117.815453999 34.44067900000002, -117.815754 34.44092900000005)"
5037,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,163.113009828,"LINESTRING (-117.814023 34.43897900100004, -117.814187999 34.43910600000004, -117.814378 34.43929800000011, -117.8146299999999 34.43952100100009, -117.8148109999999 34.43967500000005, -117.815053 34.43983400000014)"
5038,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,651.04613606,"LINESTRING (-117.8096629989999 34.4362159990001, -117.809924 34.43635600000002, -117.810333 34.43661200000007, -117.810869 34.4369640000001, -117.8112729999999 34.43727100000006, -117.811656 34.43756700000006, -117.8120459999999 34.43785400000014, -117.812444 34.43813000000012, -117.812663 34.43832700000008, -117.8128299999999 34.43850300000002, -117.812992 34.43866200000014, -117.8131439999999 34.43881100000009, -117.813305 34.43894400000001, -117.813496 34.43908199900008, -117.81367 34.43922000000004, -117.813970001 34.43945700000009)"
5039,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,60.3010838093,"LINESTRING (-117.813383 34.44568400000004, -117.813708 34.44562400000007, -117.813904 34.44556500000002)"
5040,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,218.643719522,"LINESTRING (-117.8113079999999 34.44620000000001, -117.8118419999999 34.44601900000007, -117.8124789999999 34.4458530000001, -117.8131700009999 34.4456900000001)"
5041,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,108.617202544,"LINESTRING (-117.8117889999999 34.43534500000009, -117.8110149999999 34.43485500000001)"
5042,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,135.43277268,"LINESTRING (-117.8098469999999 34.43350800000006, -117.810152 34.43357400000014, -117.8110349999999 34.43372300000008)"
5043,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,160.167472396,"LINESTRING (-117.809623 34.44677500000009, -117.8109639999999 34.44634500000007)"
5044,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,139.470737871,"LINESTRING (-117.8084879999999 34.43325700000013, -117.809025 34.43333800000011, -117.809711 34.43347900100009)"
5045,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,0.292122111916,"LINESTRING (-117.8095359999999 34.43621800000009, -117.8095369999999 34.4362159990001)"
5046,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,60.2226518615,"LINESTRING (-117.808725 34.44704100000007, -117.80923 34.44688100000013)"
5047,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,91.5184091121,"LINESTRING (-117.8081319999999 34.43543500000006, -117.808844 34.43577400000002)"
5048,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,128.232834758,"LINESTRING (-117.8078080009999 34.42063100000004, -117.807467 34.42051799900007, -117.8069929999999 34.42038400000005, -117.806723 34.42031300100012)"
5049,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,95.7599209324,"LINESTRING (-117.8049269999999 34.4345260000001, -117.805658001 34.43490000100007)"
5050,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,69.7888865725,"LINESTRING (-117.804197 34.43417700000006, -117.804575 34.43434900000008, -117.804743 34.43443100000003)"
5051,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,65.2866164512,"LINESTRING (-117.8035839999999 34.43385900000012, -117.8040769999999 34.4341210010001)"
5052,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,170.449506252,"LINESTRING (-117.80096 34.42884, -117.800735 34.4287480000001, -117.8004769999999 34.42865500000011, -117.8001809999999 34.4285340000001, -117.799771 34.42834600100012, -117.799617 34.42824200000013)"
5053,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,35.7228615463,"LINESTRING (-117.799617 34.42824200000013, -117.799356 34.42808800000013)"
5054,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,105.619933092,"LINESTRING (-117.799356 34.42808800000013, -117.799210999 34.42803500000009, -117.7990009999999 34.4280090000001, -117.7987919999999 34.42798299900013, -117.798592 34.42794200000009, -117.798438 34.42790499900016)"
5055,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,80.3905865403,"LINESTRING (-117.797016 34.42686700100007, -117.796806 34.42680100000006, -117.796342999 34.42665100000012)"
5056,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,295.647277325,"LINESTRING (-117.7966869999999 34.42419800100005, -117.796274 34.4240420010001, -117.7960139989999 34.42394200100006, -117.795575 34.42376200000012, -117.7950859999999 34.42356100000004, -117.7947509999999 34.42342300000014, -117.7942999999999 34.42323799999999)"
5057,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,54.3394285691,"LINESTRING (-117.7966429999999 34.42716100000005, -117.7963629989999 34.42713300000011, -117.796157 34.42712799900003)"
5058,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,47.6992827525,"LINESTRING (-117.79663 34.42702200000004, -117.796224 34.42690900000012)"
5059,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,39.8574019083,"LINESTRING (-117.7949829989999 34.4260640000001, -117.794638001 34.42598500000003)"
5060,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,57.1021436304,"LINESTRING (-117.794968 34.42660700000003, -117.794740001 34.42655500000009, -117.794608 34.42651500000007, -117.7945040009999 34.42644299900013)"
5061,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,70.7764761956,"LINESTRING (-117.79373 34.42562500000001, -117.793446 34.42550800000016, -117.793179 34.42536500000006)"
5062,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,70.50047167,"LINESTRING (-117.7936379999999 34.42582300000002, -117.79345 34.42572300000015, -117.793275 34.42564900000013, -117.793083001 34.4255730000001)"
5063,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,40.353113536,"LINESTRING (-117.792596001 34.42507899900004, -117.792289 34.42492000000009)"
5064,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,41.8845843371,"LINESTRING (-117.792467 34.42524600100011, -117.7921639999999 34.42506200000003)"
5065,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,786.207688862,"MULTILINESTRING ((-117.792289 34.42492000000009, -117.792130999 34.42479500000006, -117.7920060009999 34.42468300000005, -117.7917959999999 34.42455099900006, -117.791609 34.42444700000009, -117.791370999 34.42433600000011, -117.791165 34.42425100000009, -117.790903999 34.42417700000002, -117.7905429999999 34.42408299900012, -117.79026 34.42399300000012, -117.789965999 34.42386600100014, -117.789696 34.4237810000001, -117.789454 34.42370200000002, -117.7892349999999 34.42358600000006, -117.7890549999999 34.42347100000013, -117.7887899999999 34.42325600000006, -117.7886099999999 34.42308900000003), (-117.7886099999999 34.42308900000003, -117.788126 34.42270300000007, -117.7877669999999 34.42248300000008, -117.787193001 34.42216700000014), (-117.787193001 34.42216700000014, -117.786484 34.42172900000003))"
5066,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,154.598148054,"LINESTRING (-117.786484 34.42172900000003, -117.786378999 34.42161200000005, -117.7862889999999 34.42152200100006, -117.786176 34.42144200000005, -117.7860390009999 34.42138600000008, -117.785878 34.42136000000011, -117.7856179999999 34.42132700100006, -117.785277 34.42130600000014)"
5067,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,202.830764737,"LINESTRING (-117.783157 34.41276200000004, -117.782449 34.41261900000008, -117.782075 34.41255900000012, -117.78167 34.41251200000009, -117.78137 34.41247600000003)"
5068,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,31.4859908562,"LINESTRING (-117.782108 34.42017200000004, -117.7819009999999 34.42001300000001)"
5069,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,103.773991678,"LINESTRING (-117.7814399999999 34.41967000000005, -117.781232999 34.41950600000006, -117.781023 34.41936700000009, -117.780842 34.41924200000003, -117.78074 34.41916300100014)"
5070,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,112.844403783,"LINESTRING (-117.7804599999999 34.41898800000006, -117.780289 34.41888400000008, -117.780112 34.41876500000009, -117.779912 34.41865600000009, -117.7796319989999 34.41850700000005)"
5071,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,192.062471435,"LINESTRING (-117.779026 34.41812500000007, -117.778765 34.41801100000009, -117.778594001 34.41792100000008, -117.778439 34.4178439990001, -117.7781689999999 34.41772000000004, -117.777943 34.41766700000003, -117.777766 34.41762800000005, -117.777454 34.41757300000005)"
5072,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,297.660154894,"LINESTRING (-117.7777789999999 34.41886300000008, -117.777499 34.41868800000009, -117.77725 34.41853900100003, -117.777128 34.41848900000012, -117.776993001 34.41846000000007, -117.776898999 34.418415, -117.776799001 34.41834100000011, -117.776683 34.41826600000014, -117.77639 34.41811300100004, -117.775997 34.41789800100002, -117.775559 34.41765100000001)"
5073,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,161.753009777,"LINESTRING (-117.776952 34.41748600100005, -117.776817 34.41741700000013, -117.7765879999999 34.41729000000009, -117.7762719999999 34.4171200000001, -117.775995 34.41700700000009, -117.7756919989999 34.41689500000005)"
5074,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,181.697280565,"LINESTRING (-117.7759599999999 34.41861600100005, -117.7755060009999 34.41827600000002, -117.7747159999999 34.41774500000005)"
5075,San Andreas fault zone,Mojave section,late Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,late Quaternary Well Constrained,279.510804926,"LINESTRING (-117.769506 34.40644700000015, -117.76883 34.40624900000012, -117.768643 34.40621200000002, -117.7685009999999 34.4061409990001, -117.7683209999999 34.4060130000001, -117.768128 34.40589400000005, -117.767925 34.40579000000004, -117.767641 34.4056339990001, -117.767322001 34.40546900000006)"
5076,San Andreas fault zone,Mojave section,latest Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,latest Quaternary Inferred,251.254259146,"LINESTRING (-118.569848 34.71704400000012, -118.572105 34.7170310000001)"
5077,San Andreas fault zone,Mojave section,latest Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,latest Quaternary Inferred,444.686759078,"LINESTRING (-118.5620049999999 34.71613000000007, -118.565936 34.71671400000009)"
5078,San Andreas fault zone,Mojave section,latest Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,latest Quaternary Inferred,444.364285637,"LINESTRING (-118.546951 34.70791900000006, -118.5503520009999 34.70963700000004)"
5079,San Andreas fault zone,Mojave section,latest Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,latest Quaternary Inferred,99.6980998272,"LINESTRING (-118.545049 34.70700700000008, -118.545824 34.70737600000003)"
5080,San Andreas fault zone,Mojave section,latest Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,latest Quaternary Inferred,87.6085274526,"LINESTRING (-118.541987999 34.70567300000011, -118.542684 34.7059750010001)"
5081,San Andreas fault zone,Mojave section,latest Quaternary,Vertical,Greater than 5.0 mm/yr,Right lateral,"1:12,000",A,Good,N67Â°W,California Geological Survey,Fort Tejon earthquake,1h,https://earthquake.usgs.gov/cfusion/qfault/show_report_AB_archive.cfm?fault_id=1&section_id=h,1,h,latest Quaternary Inferred,29.5727572963,"LINESTRING (-118.462793 34.68674800000014, -118.463046999 34.68668400000008)"
